"business_id","rating","RestaurantsPriceRange2","business.parking","BikeParking","NoiseLevel","RestaurantsGoodForGroups","RestaurantsDelivery","HasTV","WiFi","RestaurantsTakeOut","RestaurantsReservations","RestaurantsTableService"
"TJ782bOKB4FPl3tYYlaGcg",3.55555555555556,2,1,NA,"average",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"TjuSHnbPtB83R-1FzdBBgA",3.2,2,1,TRUE,"average",TRUE,TRUE,FALSE,"free",TRUE,TRUE,TRUE
"tjYHsz4ydS6GuBSv-uifQA",4,3,1,NA,"average",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"tK-PQOhZo94fonbQVXaOSg",3.88135593220339,1,1,TRUE,"quiet",FALSE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"tk2qTUVb3moJWWLwzCNUZw",5,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"Tk7qCou7aYv_Z-K3a7NhhA",3,2,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"tKNu5QQDlQQnVe821KzwKA",3.4,2,NA,NA,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"TkrydveE1Laf_LHoKFALNw",4.18181818181818,2,0,TRUE,"quiet",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"TkvzXqOKLqVTCrHG5GSEuQ",4,NA,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"TkXbFJtFCdM_WTLkHa6Erw",2.5,1,NA,FALSE,NA,TRUE,FALSE,FALSE,"no",TRUE,FALSE,NA
"TkXmhC7ZDA5H2tebIXH2_Q",3,1,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"tlitHqwilzRDEcmwm5t9Fw",1,1,1,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA
"TLKOfsODMF_RiAGAI6IB7w",3,1,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"TLMysu1mWiLEslCBon5W1g",2.5,3,1,TRUE,"average",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"tLSgXuy0g8nxX6Xgb7nvrw",2.78571428571429,1,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"Tm2dKN_-DCdZfF2xMWrX7w",4,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"tM3oXoB1VqkfSLZU9bH9TA",3,3,NA,NA,NA,NA,NA,NA,"free",NA,NA,NA
"TMFaKb0ErI4kpV70lS-RJA",3,1,NA,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
"tmz9IDGGULX9OjqYzS8Y0w",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tn7Njp4pKr1_laznOCRc8Q",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tn8O4tv1U-n0PRC8kbJJPg",4.14285714285714,1,1,TRUE,"average",FALSE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"tnnbMVeEfr9iLCyT1ZgLwQ",2.66666666666667,2,NA,FALSE,"loud",FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA
"tnTiG9vEiIqKrM16Kol8ew",5,1,0,NA,"quiet",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"Todrg1F247iuDIm784XHfA",4.18421052631579,1,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"toMdalF88QOjfb6yqftRdA",4,2,0,FALSE,"quiet",FALSE,NA,TRUE,NA,NA,FALSE,NA
"tP-Hm9AVi4MmhI8YpoZQTw",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tp07u-0AOFRfQhtNpAXaQA",4,2,1,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"TpLbrBsHSej6Snb6LXDYxg",4,1,NA,NA,"quiet",TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
"TpZO3sokGBg8mDYyTRiGiQ",4,2,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"Tq4Wy87HdM1aDvk2XM_etA",3,2,0,NA,"average",TRUE,FALSE,FALSE,"no",NA,FALSE,TRUE
"TQAG_NpHDGGWJHTEPNDXrw",4.10714285714286,1,1,TRUE,NA,NA,FALSE,NA,NA,TRUE,NA,NA
"tQboCjxOpUFBgpCSqUnFig",5,2,1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"tQKRXnzWZllD4M3toa-UaQ",1,1,1,TRUE,"average",FALSE,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"TqL0ytKAucWdW2mR7EbayA",3.33333333333333,2,1,TRUE,"average",TRUE,NA,FALSE,"no",TRUE,NA,TRUE
"TquhfdqqZM4Ja5qe0oYjXQ",3.5,2,0,NA,"average",TRUE,TRUE,FALSE,"free",TRUE,TRUE,TRUE
"TqUVH7Ox_3qEkCxCCS_l3Q",4,2,1,FALSE,"quiet",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"trak7alRWp7gd_0olkgYMA",1,1,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"TRI_ktrGZx9dbr-muAyvzw",5,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"TRY1Rrnu_344HiTkjDb1vQ",4,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,FALSE,NA
"ts4oBmF0ObxMcBb7Rm3tSA",4,2,0,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA
"TSGBM2z5BTeJvYQAznz8Fg",3.38709677419355,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"TShoU62Hm-4wH2EzwkJbrg",3.5,1,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"TSHrEyqHJbBbjmnwwmEN8w",3,3,1,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE
"TspQ9jCczz436RiJHJQYZw",4,1,1,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"tsUFlp2DQw7Nk2I9mRL2hg",3.33333333333333,1,1,TRUE,"quiet",TRUE,FALSE,TRUE,NA,TRUE,FALSE,TRUE
"TsUg_BV3PZ7ZJP0r3SAD3w",5,3,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"tsYriuDpdtaTju7LUANDzg",1,1,0,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"TtaXPsMrTGyPsAlO5LFQ6w",3.61538461538462,1,1,TRUE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"tTzQZTrwBgwxMch77nCJfQ",4.33333333333333,2,1,TRUE,"average",FALSE,FALSE,FALSE,"free",TRUE,FALSE,TRUE
"tu_bhkTGMkieJeOH3uQVHQ",3,2,1,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"TU2Vt9nRhVSBMVTAivy9Ug",1,1,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,FALSE,FALSE
"TU3mPzR2brUd0YCa-_RTmg",5,NA,NA,NA,NA,NA,NA,NA,"free",NA,NA,NA
"TU95jEn8aGitY8hZowXaBg",3.4,1,NA,FALSE,"loud",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"tuIg103yDqCEcTk5J_h8ow",4.5,1,1,TRUE,"average",TRUE,NA,TRUE,"free",NA,TRUE,NA
"tUiJdFccD4DaEZOZS-IhmQ",3.33333333333333,2,1,TRUE,"loud",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"tUjX0EqZhlffl1agF-k8kw",1,3,NA,NA,"loud",NA,NA,NA,NA,NA,NA,NA
"tulUhFYMvBkYHsjmn30A9w",4,1,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"tUxOHYVW6e1l2frBQ7pAtA",3.54545454545455,2,1,FALSE,"average",TRUE,FALSE,FALSE,"free",TRUE,FALSE,TRUE
"TV0RuDOX4PwI3oOQ5FJ9cA",2.66666666666667,1,1,FALSE,"quiet",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"tvBf2garb08aX5FB7CyFrw",2,3,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"TVbVii4EUQt9DG7y698zIw",3,2,1,FALSE,"average",TRUE,FALSE,FALSE,"free",TRUE,FALSE,TRUE
"TVImHBasFIyl_-wh6yaxvA",4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tVLoTAOYdAM4R1ha0oQyJA",3.33333333333333,2,0,TRUE,"quiet",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"tVThRKf3tqPqgY7fSnVo8g",4,1,0,FALSE,"loud",TRUE,FALSE,TRUE,"no",TRUE,FALSE,FALSE
"tVVZcFFt3ZlWVE7nptN3EQ",3.66666666666667,1,1,TRUE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"tvYID0arhN-shKGUrC1Wsg",3.5,3,1,TRUE,"loud",TRUE,FALSE,TRUE,"free",FALSE,TRUE,TRUE
"TWHHpmnVE3-Y9tL5itxpVg",3,1,0,TRUE,"loud",FALSE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"TWkL-VHo6P-WwL8iTvqlYQ",2.77777777777778,1,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"TWqDzegXkyYv7itPSNIhqg",4,2,1,TRUE,"average",TRUE,TRUE,FALSE,"free",TRUE,TRUE,TRUE
"tWtuHpIFtQHMQq8q8DG3dA",3,1,1,TRUE,"average",FALSE,TRUE,FALSE,"free",TRUE,FALSE,FALSE
"tx08ZIeFODGv4wLNb5yelg",5,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"tX0P4nH2Zb-G9agVy3M1wQ",2.66666666666667,1,0,TRUE,"quiet",FALSE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"Tx5v0n6LDjMWn90Q93f00g",3,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA
"txAKid34IUd9spo6MLF_Sw",1,3,1,TRUE,"quiet",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"TxNeo206T0jMvRRQ4nKSIg",3.2,2,1,FALSE,"average",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"TXS-9SUkjpZFz29XOB1SPg",4,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"TxvTNCvCx8mn1E4DCojErQ",1,2,1,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"TY_kMmCM_3JSs14NFUvO_g",3.75,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"ty5KQYqYRxwXDG_e4pz-4w",3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYEQ38ONpmYMYv378IByhw",3.35294117647059,2,1,TRUE,"loud",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"TYvyrN4fGTBUx4EncK2LUQ",2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA
"tz30FR-yQi-jNHPb7B-gBw",2.83333333333333,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"tzbh_JIl3Vo99bFlgm3myQ",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tZEW8ESjrVmNGXvPnrR97w",3.90909090909091,2,1,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"tzKvRnRIemqa727XYV45UA",4,2,1,TRUE,"quiet",FALSE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"tZtKBCfUJaS7l79fuK1Ozw",3,4,NA,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,TRUE,NA
"tZZDCsWJ169-DHLjvafA6w",5,2,1,FALSE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"tZzWHN84ifO5T7aiLFzLAw",2.33333333333333,1,0,FALSE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE
"U-kMYHyU7e-qmfjMXwITOQ",3,1,1,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA
"U_svUGP1XhMTC0_GTZXpGA",3,2,1,TRUE,NA,NA,FALSE,NA,NA,TRUE,NA,NA
"u_vPjx925UPEG9DFOAAvFQ",2.55555555555556,2,NA,NA,NA,NA,NA,NA,"paid",NA,NA,NA
"u0YYkO2CeD3JFCkR1wSMog",2,3,1,TRUE,"average",TRUE,FALSE,TRUE,"no",FALSE,TRUE,TRUE
"U1S6NFCtMzq-qX7PnU2i_Q",3.22222222222222,2,0,TRUE,"very_loud",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"U1XLS-uQJVnQRvshnvAeXQ",3.375,1,0,TRUE,"quiet",TRUE,FALSE,TRUE,"free",TRUE,FALSE,TRUE
"U1ZVgF-kfkvv_rcoe0RglQ",4,1,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"U21YaTK4PVlfNHQSyBkJUg",2,1,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"u29lf2yPd-qK5ThAS9FRQQ",5,2,0,FALSE,"quiet",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"u2ETlHOcFdRz4BxcdfsK0Q",2.33333333333333,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"U2f9gAft-1gcLlvfw24ZuQ",3.25,2,1,TRUE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"u2KY-w80sxgml45H-obIRw",1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"u2q_84hHvKGl5hKnAE7zNw",1,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"U3_446QN2gdF87stGCfu1Q",1,2,1,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"u34UICYwT4bZ4VUzDC5JkA",1,4,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"u3q_fVU-qxgoGWLPVy4nMw",4.6,2,NA,NA,NA,TRUE,FALSE,TRUE,"free",TRUE,NA,NA
"U3TUTWRqbW9WeLeWMxi2tw",4.41176470588235,1,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"u3wWKIIdTZuAYqa2jHJoxA",2.875,2,0,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"u4ihxqmtr1X230QA9ElJgg",2,2,1,TRUE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"U4OLUFb9VxMmpMXm1ZF-cQ",4.18181818181818,1,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"u540gB8nSBDZez-Kb76G9w",4,2,0,TRUE,"quiet",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"U5dh8ojrtLAqe9zSKmGkjA",5,2,0,NA,"quiet",TRUE,NA,TRUE,"no",TRUE,NA,TRUE
"U5sBiEbdqGxNm4LYfQZufA",4,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"u5xy3VHIry2LZ9q9Co-KLA",3.11111111111111,1,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"u66XnIFZO6SJ8CqlmFQ88w",5,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"U6ure4FjwC9lOKmlZw6gTQ",3.27272727272727,1,0,TRUE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"u7CxxEzx8hvjoJ8onN4zTg",4,4,NA,NA,NA,TRUE,FALSE,NA,"free",FALSE,TRUE,NA
"U9aA5H13y7t9xWnoQslV0Q",2.5662100456621,2,1,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"U9gft0DrH35TzGELhFhPuQ",3,2,0,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"Ua1AkF-WYY0fqnGCgD1miw",1,1,1,TRUE,NA,NA,FALSE,NA,NA,TRUE,NA,NA
"uAAWlLdsoUf872F1FKiX1A",4.2,2,1,FALSE,NA,NA,NA,NA,"no",TRUE,NA,NA
"UAEoomKQwpiFhaJSzrboQA",4.66666666666667,1,1,NA,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"uanCi4OGc1mHLGl_AT4JhQ",2.28571428571429,2,NA,NA,NA,NA,NA,NA,"paid",NA,NA,NA
"uAPGFNU16g4A2FjDLok4Iw",2.375,3,1,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"uBCRRQJ4ukFaE_UyY6T1uQ",3.08,3,1,NA,"average",TRUE,FALSE,TRUE,"no",FALSE,TRUE,TRUE
"ubDO6BYjnPSIZIpWxXGdlQ",4,1,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,FALSE,FALSE
"UBKAE_miJ-lVmUqOTlI13g",4.16666666666667,2,0,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"uBs1-3FNDhKN-BBP27erFw",2,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA
"UC2dfjZg8mrRh10maovQfw",3.71428571428571,2,0,FALSE,"loud",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"UC2J3v00-n8WE34BGs2HEw",2,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,FALSE,TRUE
"UcBgxABVMc5mo1JLB8t70Q",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uCH0CNiQ1fXzKUjgoCOC2Q",1.5,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"uChTCA6MsLAciDRklpO-Fw",3.66666666666667,2,1,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"uCJ3IC6mRw0cgC8sOKAL9w",2,2,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"UCKeRO02Er8AHLWQlQ3IuA",3.5,1,0,TRUE,"average",FALSE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"UCxymHKMFJ9JhUHuC2HzpA",4.5,4,1,TRUE,"average",TRUE,FALSE,FALSE,"free",FALSE,TRUE,TRUE
"ud4410hDak6LxcXzCOy1kw",4,1,1,TRUE,"average",FALSE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"uD5sNIRgl1MKUKtydL9kkA",3,2,1,NA,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"UdBAdR_YRnoLcMXkfGlEyQ",4,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"UDE4VL0k8Zrko7RkJ4agGQ",3.07142857142857,1,1,TRUE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,FALSE,TRUE
"udKD_WVoQZYww1sDYdebPw",1.66666666666667,2,0,FALSE,"average",FALSE,TRUE,TRUE,"no",TRUE,FALSE,FALSE
"UDZMTxC_5wa_kdh0gbG-cQ",3,1,0,TRUE,NA,TRUE,TRUE,NA,"free",TRUE,FALSE,NA
"Ue69Trou-aFj4-h-qFKCAQ",2,2,0,NA,NA,TRUE,FALSE,FALSE,NA,TRUE,TRUE,NA
"UeQejeerrYzH-6elmn1YYA",1,2,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"UESdOMLsXn_7WcwOZt7I3A",4,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"UEsFV-zCAL_E_DTv-wGzfw",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UEY70uNV3BxMbxjNmg0apg",4.08333333333333,2,0,TRUE,"quiet",TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE
"ufc8tJd6X5mkaUk5L-78zQ",3,2,1,FALSE,"quiet",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"uFiGYsAWSLpmVIMgDgN9mA",3,1,0,NA,"loud",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"uFNM9ICvZN0TEbURIpiIDQ",3.73684210526316,1,1,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"uGcC3CKAolcwfOTMjjoexQ",4,1,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,FALSE,FALSE
"UGG8EIfEfAIbyGhgLIX7Mw",3.66666666666667,1,0,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"Ugh0_VdoMj0JYaKMUTQfrQ",3.625,1,0,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"Ugkr2hV3J6sXdpF48G42yg",1,4,NA,FALSE,NA,TRUE,FALSE,NA,NA,FALSE,TRUE,NA
"ugLqbAvBdRDc-gS4hpslXw",5,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"uGupeWqih0yIcCg8anM1PA",4.31578947368421,3,NA,NA,NA,NA,NA,NA,"paid",NA,NA,NA
"UGV4Q5CWpKXiWIXaYHrGVw",3.5,1,0,NA,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,FALSE
"uGxZdLLgMQDvFSqiXyCg_w",5,2,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,FALSE,TRUE
"uh9NhQhOs6a0w3Vhk0xyvg",3,2,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"uhQoPguihcZTo8yp5o2ohw",2.41666666666667,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",FALSE,FALSE,TRUE
"uhX3mfuapCkWqFJkPjrMZA",3.66666666666667,2,0,TRUE,"loud",TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE
"uhyDNWYRSsom3VrFgOgP_w",2,1,1,TRUE,"quiet",TRUE,TRUE,TRUE,"no",TRUE,FALSE,FALSE
"uHyvmKKhKM0sip12o4HyFA",3.9,2,1,NA,"average",TRUE,NA,NA,NA,TRUE,TRUE,TRUE
"uI-dbKk_9cUen7pi3-16Sg",5,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"UI4lGUcqc4YyzXJ2Uqe6BQ",3.66666666666667,2,1,TRUE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"uiblCNxg83Q44bA2PYKuYQ",3.5,1,0,NA,"quiet",FALSE,FALSE,FALSE,"free",TRUE,FALSE,TRUE
"UiBRXZKRV9EpU9EpERZIFw",3,1,1,NA,"average",TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE
"UIDhcNNFxnQBwFlnCXql6g",5,1,0,FALSE,"average",TRUE,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"uIovmfzrCcJIlzfbpj_hzg",4.66666666666667,2,1,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA
"uiplp7siXvkuENYKKIjggw",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UiZYmFtORXn_l23FgbcPlQ",4,1,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"UJb1PrUWDFfuzwUPc1pP4Q",2.5,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,FALSE,TRUE
"ujBk7cdEvo5FkD1e0Gzq1Q",2.66666666666667,2,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,FALSE,TRUE
"ujUEnwAAhfNOe_LMYEFJrw",4.21052631578947,2,1,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"ujYrcaXEbxj3KH9r0-FgWg",3,2,0,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA
"Uk0_hruW6Ai5Tb47zo7IIQ",4,3,1,FALSE,"very_loud",TRUE,NA,TRUE,NA,NA,NA,NA
"ukov0vX_X5a76CiVaNWKvw",5,1,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,FALSE
"UkpkgsNWiurnsNRkDzevmg",3.5,1,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"Ul6RfH5ZNdvK0IYskjNk9g",4,2,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"uLE1AmXIJozjtie-cizZGw",3,2,1,TRUE,"quiet",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"uLL2uKqYnPAFwBw11LzDUQ",1,1,1,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,FALSE,FALSE
"ULnQKOrE8kTP76HvX-pRKQ",5,2,0,FALSE,"quiet",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"UlyCnc4_Suu2DSqYQSwkqQ",3.11111111111111,2,1,NA,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"um_o0pxQ3DlRI9EfCzw0hw",2,3,1,TRUE,"average",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"UMa-kgzK5IVoe79kRhq9Lg",4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uMkKv9SlKmpXZ_5ZkZGL4Q",3,2,1,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA
"UMVyDaHpLpDlYCQsOqH_xA",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uMwYOjgIdqfGupQSj31puw",4.06666666666667,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"umxbP_AW6x3uiIk6y-jSOg",5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UmZdQID7QJoyg2R92mK3HA",2.66666666666667,2,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"uN07PMXEg1RY5IoP90Eghw",3.5,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"un0IeQuLvXoftV9IQ_V5Nw",1,NA,0,NA,"quiet",FALSE,NA,FALSE,NA,NA,TRUE,TRUE
"UNI1agsPX2k3eJSJVB91nw",3.8,2,1,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"uNLvQTK7DnLGRvDUD-i4JA",2.33333333333333,1,0,TRUE,NA,NA,FALSE,NA,NA,TRUE,NA,NA
"uNMQV-r1nO5dfGSGnVTFUA",3,1,0,NA,NA,NA,TRUE,NA,"no",TRUE,NA,NA
"uno5w5Zkhwn-yFkJgFuYOw",4.66666666666667,1,0,FALSE,"quiet",FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA
"uNqZVE7HGZI2Rqrdssu-7Q",1,1,0,TRUE,NA,TRUE,TRUE,TRUE,"free",TRUE,TRUE,FALSE
"UNRkCTvBprmw7dE7q-Ae_Q",3,2,0,NA,"average",FALSE,FALSE,TRUE,"no",TRUE,TRUE,FALSE
"UNsvHecpu_sPBeQGFxSCUA",4,2,0,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"UnWWyBzpo6L1tT3_5mUqZQ",3.66666666666667,1,NA,NA,NA,TRUE,FALSE,TRUE,NA,TRUE,FALSE,NA
"uO-jz7dBD1pzu17V_RIVLw",4,1,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"UO_62NNq1pKY61teaoN2bQ",2,2,1,TRUE,"quiet",TRUE,FALSE,FALSE,"free",TRUE,TRUE,FALSE
